,country_name,indicator_name,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
297626,Poland,"Unemployment, male (% of male labor force) (modeled ILO estimate)",16.9540004730225,19.2250003814697,18.8980007171631,18.4890003204346,16.5949993133545,12.9530000686646,8.99400043487549,6.43800020217896,7.76599979400635,9.32600021362305,9.00699996948242,9.42099952697754,9.69299983978271,8.50100040435791,7.32999992370605,6.10599994659424,4.87200021743774,3.84599995613098,3.02099990844727,3.05800008773804
297627,Poland,"Unemployment, male (% of male labor force) (national estimate)",16.9500007629395,19.2299995422363,18.8999996185303,18.4899997711182,16.5900001525879,12.9499998092651,8.98999977111816,6.42999982833862,7.76000022888184,9.31999969482422,9.01000022888184,9.42000007629395,9.6899995803833,8.5,7.32999992370605,6.1100001335144,4.86999988555908,3.83999991416931,3.01999998092651,3.05999994277954
298116,Portugal,Fixed broadband subscriptions (per 100 people),0.960367855,2.509063414,4.813506006,8.006659586,11.09045586,13.503841,14.44272531,15.43538021,18.02920505,20.07056775,21.22202059,22.71240781,24.47580311,27.43056442,30.30557125,32.69172996,34.74392398,36.90145066,38.79939806,40.80527354
298118,Portugal,Fixed telephone subscriptions (per 100 people),42.40655134,41.88844065,41.04773025,40.47657317,40.2883667,40.23377973,39.7592277,39.26414073,40.81735328,42.33849041,42.97850016,43.30174454,43.25202824,44.04364547,45.16626607,46.36733699,46.95797562,49.47074416,49.75439037,51.11950336
298137,Portugal,GDP (current US$),121604107164.997,134795565549.419,165226175536.793,189382122532.169,197253876704.921,208756449275.848,240496147317.381,263416394624.084,244667762835.543,238113003233.284,245117990242.248,216224240577.957,226433858005.714,229901964221.884,199394066525.44,206426152308.931,221357874718.93,242313116577.967,239986922638.902,228539245045.341
298287,Portugal,Individuals using the Internet (% of population),18.08713656,19.37,29.67,31.78,34.99,38.01,42.09,44.13,48.27,53.3,55.24999688,60.33999749,62.0956,64.59,68.63286148,70.42356709,73.79121395,74.66096815,75.34637794,78.26166044
298365,Portugal,"Life expectancy at birth, female (years)",80.4,80.6,80.6,81.0,81.4,81.8,81.6,81.7,81.8,82.1,83.8,83.6,84.0,84.4,84.3,84.3,84.6,84.5,84.8,84.1
298366,Portugal,"Life expectancy at birth, male (years)",73.4,73.7,74.0,74.5,74.9,75.2,75.2,75.5,75.8,76.1,77.3,77.3,77.6,78.0,78.1,78.1,78.4,78.3,78.7,78.0
298447,Portugal,Mobile cellular subscriptions (per 100 people),77.14134782,83.47786301,95.90677966,100.9567353,108.9338959,115.9692322,127.4683791,132.5981184,111.2317777,115.2350903,116.7012162,113.2169513,114.4941178,114.1810144,112.9851121,112.0724654,114.341985,115.6330424,116.4632624,116.2629923
298728,Portugal,"Population, female",5361701.0,5386616.0,5402824.0,5414012.0,5425860.0,5441374.0,5461138.0,5480493.0,5498231.0,5513209.0,5517359.0,5507126.0,5488215.0,5468262.0,5452971.0,5440467.0,5429333.0,5420804.0,5421171.0,5425560.0
298730,Portugal,"Population, male",5001021.0,5033015.0,5055997.0,5069849.0,5077470.0,5080914.0,5081826.0,5077684.0,5070016.0,5059891.0,5040201.0,5007718.0,4969080.0,4932800.0,4905105.0,4884985.0,4870967.0,4863018.0,4865092.0,4871521.0
298732,Portugal,"Population, total",10362722.0,10419631.0,10458821.0,10483861.0,10503330.0,10522288.0,10542964.0,10558177.0,10568247.0,10573100.0,10557560.0,10514844.0,10457295.0,10401062.0,10358076.0,10325452.0,10300300.0,10283822.0,10286263.0,10297081.0
299069,Portugal,"Unemployment, female (% of female labor force) (modeled ILO estimate)",4.9539999961853,5.31799983978271,7.25799989700317,7.19000005722046,8.63799953460693,8.91399955749512,9.48900032043457,8.75399971008301,10.08899974823,11.8599996566772,13.0459995269775,15.503999710083,16.3649997711182,14.326000213623,12.7410001754761,11.1719999313354,9.35000038146973,7.43200016021729,7.14400005340576,7.04899978637695
299070,Portugal,"Unemployment, female (% of female labor force) (national estimate)",4.94999980926514,5.30999994277954,7.25,7.17999982833862,8.63000011444092,8.89999961853027,9.48999977111816,8.75,10.0900001525879,11.8599996566772,13.039999961853,15.5,16.3700008392334,14.3299999237061,12.75,11.1700000762939,9.35000038146973,7.44000005722046,7.15000009536743,7.05000019073486
299071,Portugal,"Unemployment, male (% of male labor force) (modeled ILO estimate)",2.89199995994568,3.81599998474121,5.16599988937378,5.57800006866455,6.6560001373291,6.53999996185303,6.59899997711182,6.47300004959106,8.82900047302246,9.76000022888184,12.3459997177124,15.5539999008179,16.0060005187988,13.4759998321533,12.1520004272461,10.9720001220703,8.40999984741211,6.56300020217896,5.79500007629395,6.53900003433228
299072,Portugal,"Unemployment, male (% of male labor force) (national estimate)",2.89000010490417,3.80999994277954,5.15999984741211,5.57000017166138,6.65000009536743,6.53000020980835,6.59999990463257,6.46999979019165,8.82999992370605,9.76000022888184,12.3400001525879,15.5500001907349,16.0100002288818,13.4799995422363,12.1599998474121,10.9700002670288,8.40999984741211,6.57000017166138,5.80000019073486,6.53999996185303
302451,Romania,Fixed broadband subscriptions (per 100 people),0.027285936,0.072300383,0.902865218,0.483203057,1.760680191,5.133203088,9.281080435,12.08573391,13.6282645,14.65718999,16.14395204,17.50757843,18.82636552,20.04593248,21.39068791,22.47643939,24.19247736,26.09238314,27.25198413,29.55023033
302453,Romania,Fixed telephone subscriptions (per 100 people),18.7181522,19.28880402,19.94237032,20.3356353,20.46477307,19.76989593,20.99439156,22.80417736,22.91889748,21.9813887,23.01256279,22.98854098,23.4443576,22.75911325,21.43017564,20.76147115,19.79243989,18.76334774,17.45456919,15.72434031
302472,Romania,GDP (current US$),40394824679.1232,46066101951.2933,57806506024.0964,74972669056.5922,98452791982.7024,122022997508.01,174585202805.233,214313628965.024,174103695930.213,166309355234.589,183326740143.016,170635805316.879,190801346194.297,199959363430.073,177729210874.504,188128818486.401,211695422578.655,241457403085.042,249881592298.072,248715551366.635
302622,Romania,Individuals using the Internet (% of population),4.538669029,6.58,8.9,15.0,21.5,24.66,28.3,32.42,36.6,39.93,40.00999678,45.87999425,49.7645,54.08,55.76315563,59.50395129,63.74728218,70.68127793,73.65747575,78.45526741
302700,Romania,"Life expectancy at birth, female (years)",74.9,74.8,75.1,75.3,75.6,75.8,76.1,76.1,77.1,77.3,78.2,78.1,78.7,78.7,78.6,79.0,79.1,79.2,79.5,78.4
302701,Romania,"Life expectancy at birth, male (years)",67.6,67.4,67.7,68.0,68.4,68.7,69.2,69.2,69.7,69.8,70.8,70.9,71.6,71.3,71.4,71.6,71.7,71.7,71.9,70.5
302782,Romania,Mobile cellular subscriptions (per 100 people),17.48626494,23.38592942,32.41144607,47.34193365,62.35213408,75.30738586,96.98496101,117.47752,121.6203651,118.9925842,115.1611583,112.9157583,113.7945408,114.3944903,116.0341126,115.6782699,113.9718904,116.0354133,117.0747154,117.436131
303063,Romania,"Population, female",11313492.0,11115939.0,11043328.0,10988116.0,10928679.0,10873449.0,10723990.0,10556035.0,10475198.0,10416095.0,10363382.0,10311889.0,10266229.0,10221124.0,10169092.0,10110158.0,10053860.0,9998665.0,9949913.0,9893962.0
303065,Romania,"Population, male",10818478.0,10614557.0,10530998.0,10463632.0,10391006.0,10320311.0,10158992.0,9981840.0,9892289.0,9830776.0,9784146.0,9746146.0,9717464.0,9687855.0,9646524.0,9592109.0,9534855.0,9475305.0,9421735.0,9363558.0
303067,Romania,"Population, total",22131970.0,21730496.0,21574326.0,21451748.0,21319685.0,21193760.0,20882982.0,20537875.0,20367487.0,20246871.0,20147528.0,20058035.0,19983693.0,19908979.0,19815616.0,19702267.0,19588715.0,19473970.0,19371648.0,19257520.0
303404,Romania,"Unemployment, female (% of female labor force) (modeled ILO estimate)",6.01000022888184,7.59000015258789,6.37599992752075,6.15000009536743,6.42700004577637,6.11100006103516,5.40799999237061,4.67500019073486,5.8439998626709,6.17799997329712,6.46600008010864,6.0789999961853,6.31199979782104,6.09000015258789,5.85200023651123,4.98000001907349,4.04500007629395,3.49499988555908,3.37899994850159,4.68699979782104
303405,Romania,"Unemployment, female (% of female labor force) (national estimate)",6.01000022888184,7.59000015258789,6.38000011444092,6.15000009536743,6.42999982833862,6.1100001335144,5.40999984741211,4.67000007629395,5.84000015258789,6.17999982833862,6.46000003814697,6.07999992370605,6.30999994277954,6.09000015258789,5.84999990463257,4.98000001907349,4.03999996185303,3.49000000953674,3.38000011444092,4.69000005722046
303406,Romania,"Unemployment, male (% of male labor force) (modeled ILO estimate)",7.03999996185303,8.55000019073486,7.42600011825562,9.01900005340576,7.77699995040894,8.2209997177124,7.22700023651123,6.68699979782104,7.67500019073486,7.56799983978271,7.74700021743774,7.34800004959106,7.71299982070923,7.34999990463257,7.53299999237061,6.59000015258789,5.60599994659424,4.71600008010864,4.30900001525879,5.28599977493286
303407,Romania,"Unemployment, male (% of male labor force) (national estimate)",7.03999996185303,8.55000019073486,7.42999982833862,9.02000045776367,7.78000020980835,8.22000026702881,7.23000001907349,6.67999982833862,7.67000007629395,7.57000017166138,7.73999977111816,7.34999990463257,7.71000003814697,7.34999990463257,7.53000020980835,6.59000015258789,5.59999990463257,4.71000003814697,4.30999994277954,5.28999996185303
322681,Slovenia,Fixed broadband subscriptions (per 100 people),0.27673499,2.854925886,2.917305125,5.781716814,9.857261441,13.97372193,17.13005897,21.02239587,22.07833203,23.02738119,24.10057686,24.75120552,25.42864898,26.88359013,27.47326549,28.41197372,28.9839019,29.48956054,30.20892366,31.34311846
322683,Slovenia,Fixed telephone subscriptions (per 100 people),40.34680429,40.64813636,40.86410425,49.96648615,51.10016361,51.39031077,49.97987196,48.35599876,46.17490181,44.57576014,42.96029761,40.58925379,38.69672485,37.22788234,36.35971242,35.13077268,35.5947378,34.78453796,34.01523293,33.90716799
322702,Slovenia,GDP (current US$),20876309970.385,23489890274.3142,29634713641.0968,34414784504.2352,36206395970.6504,39481045038.2637,48067401207.3978,55779427739.6609,50567734885.9613,48208240226.4501,51583869785.1849,46577793184.0031,48415657264.8758,49997186439.0916,43107506024.3254,44766722790.5826,48589100043.0954,54163591695.32,54178877605.9999,53589609580.7099
322852,Slovenia,Individuals using the Internet (% of population),30.17591047,27.83888542,31.85479301,40.81,46.81,54.01,56.74,58.0,64.0,70.0,67.33999481,68.34997453,72.6756,71.59,73.09865997,75.49850426,78.88542636,79.7499766,83.1083578,86.60130109
322930,Slovenia,"Life expectancy at birth, female (years)",79.6,79.9,80.7,81.1,81.3,81.8,82.3,82.3,82.3,82.7,83.3,83.3,83.6,84.1,83.9,84.3,84.0,84.4,84.5,83.4
322931,Slovenia,"Life expectancy at birth, male (years)",72.1,72.3,73.2,73.5,74.1,74.55,75.0,75.4,75.8,76.3,76.8,77.1,77.2,78.2,77.8,78.2,78.2,78.5,78.7,77.8
323012,Slovenia,Mobile cellular subscriptions (per 100 people),73.96799233,83.89582276,87.48826629,92.8859695,88.18311599,90.86819514,95.83990601,101.5742057,103.2761761,103.8472851,105.71646,108.9092697,110.6859547,112.522346,113.6504025,115.0200317,117.6641813,118.6742271,120.8464227,122.7018314
323293,Slovenia,"Population, female",1017710.0,1019374.0,1020578.0,1021339.0,1022293.0,1023633.0,1026572.0,1024981.0,1031295.0,1033502.0,1034190.0,1035591.0,1036687.0,1037549.0,1038090.0,1038477.0,1038723.0,1042032.0,1048857.0,1055493.0
323295,Slovenia,"Population, male",974350.0,975156.0,975155.0,975673.0,978181.0,983235.0,991550.0,996335.0,1008374.0,1015081.0,1018653.0,1021568.0,1023266.0,1024431.0,1025441.0,1026565.0,1027665.0,1031862.0,1039528.0,1046926.0
323297,Slovenia,"Population, total",1992060.0,1994530.0,1995733.0,1997012.0,2000474.0,2006868.0,2018122.0,2021316.0,2039669.0,2048583.0,2052843.0,2057159.0,2059953.0,2061980.0,2063531.0,2065042.0,2066388.0,2073894.0,2088385.0,2102419.0
323634,Slovenia,"Unemployment, female (% of female labor force) (modeled ILO estimate)",6.01100015640259,6.2649998664856,7.02199983596802,6.39699983596802,7.03399991989136,7.18800020217896,5.83500003814697,4.81799983978271,5.80600023269653,7.02299976348877,8.17500019073486,9.36900043487549,10.9099998474121,10.5530004501343,10.0380001068115,8.58899974822998,7.46799993515015,5.7020001411438,4.95499992370605,5.62099981307983
323635,Slovenia,"Unemployment, female (% of female labor force) (national estimate)",6.01000022888184,6.26999998092651,7.01999998092651,6.40000009536743,7.03000020980835,7.19000005722046,5.82999992370605,4.82000017166138,5.80000019073486,7.01999998092651,8.17000007629395,9.36999988555908,10.9099998474121,10.5500001907349,10.039999961853,8.59000015258789,7.46999979019165,5.69999980926514,4.94999980926514,5.63000011444092
323636,Slovenia,"Unemployment, male (% of male labor force) (modeled ILO estimate)",5.40100002288818,5.62599992752075,6.02199983596802,5.67799997329712,6.06400012969971,4.88800001144409,3.96300005912781,3.98900008201599,5.9060001373291,7.4229998588562,8.16499996185303,8.38899993896484,9.42000007629395,8.92300033569336,8.04800033569336,7.48899984359741,5.76900005340576,4.60200023651123,4.01399993896484,4.40299987792969
323637,Slovenia,"Unemployment, male (% of male labor force) (national estimate)",5.40000009536743,5.63000011444092,6.01999998092651,5.67999982833862,6.05999994277954,4.8899998664856,3.96000003814697,3.99000000953674,5.90000009536743,7.42000007629395,8.15999984741211,8.39000034332275,9.42000007629395,8.92000007629395,8.05000019073486,7.48999977111816,5.76999998092651,4.59999990463257,4.01000022888184,4.40999984741211
329906,Spain,Fixed broadband subscriptions (per 100 people),1.129250897,2.975926408,4.98147111,7.853939004,11.43867178,15.06668054,17.7326521,19.83111524,21.03874403,22.69793654,23.71878361,24.48744939,26.10678906,27.80150894,29.01724261,30.26250082,31.44484622,32.50380176,33.4139244,34.62427305
329908,Spain,Fixed telephone subscriptions (per 100 people),42.4279843,42.08234647,41.69164977,41.41113451,44.20994939,44.41241743,44.44841669,44.6637748,43.45805651,43.00231734,42.24139117,41.5923359,41.30410348,41.12307034,41.51041249,41.78856306,41.98992493,42.32482621,42.02210696,41.61212786
329927,Spain,GDP (current US$),627830029412.205,708756677088.629,907491523174.116,1069055675273.75,1153715822717.51,1260398977831.76,1474002579820.0,1631863493552.34,1491472923706.64,1422108199783.34,1480710495710.12,1324744314781.64,1355142585077.65,1371222712535.68,1195599995808.59,1232912963206.23,1312539279462.36,1420994142512.16,1393046093137.25,1281484640043.58
330077,Spain,Individuals using the Internet (% of population),18.14872269,20.39,39.93,44.01,47.88,50.37,55.11,59.6,62.4,65.8,67.08999939,69.80999994,71.635,76.19,78.68963187,80.56133294,84.6022457,86.10723553,90.71866533,93.20564892
330155,Spain,"Life expectancy at birth, female (years)",82.8,83.0,83.0,83.2,83.5,84.1,84.1,84.3,84.6,84.7,85.6,85.5,86.1,86.2,85.7,86.3,86.1,86.3,86.7,85.1
330156,Spain,"Life expectancy at birth, male (years)",76.1,76.3,76.4,76.7,77.0,77.7,77.8,78.2,78.5,78.7,79.5,79.5,80.2,80.4,80.1,80.5,80.6,80.7,81.1,79.7
330237,Spain,Mobile cellular subscriptions (per 100 people),71.77187864,79.98885724,87.37778941,89.18046164,96.9899264,102.1608026,106.5891589,107.7156929,109.593787,109.4999053,111.6945012,107.6536439,106.8785336,108.6115962,109.4186042,110.480234,112.5612499,115.9942148,118.4398,119.0203598
330518,Spain,"Population, female",20777799.0,21052590.0,21415094.0,21766582.0,22117853.0,22476408.0,22879380.0,23235239.0,23439021.0,23555788.0,23661705.0,23710580.0,23671467.0,23635055.0,23640092.0,23669889.0,23723820.0,23818485.0,23978634.0,24085958.0
330520,Spain,"Population, male",20072613.0,20378968.0,20772551.0,21155313.0,21535302.0,21920911.0,22347423.0,22718867.0,22923925.0,23021109.0,23080992.0,23062475.0,22948578.0,22845827.0,22804740.0,22814173.0,22869416.0,22979269.0,23156203.0,23277461.0
330522,Spain,"Population, total",40850412.0,41431558.0,42187645.0,42921895.0,43653155.0,44397319.0,45226803.0,45954106.0,46362946.0,46576897.0,46742697.0,46773055.0,46620045.0,46480882.0,46444832.0,46484062.0,46593236.0,46797754.0,47134837.0,47363419.0
330859,Spain,"Unemployment, female (% of female labor force) (modeled ILO estimate)",15.0520000457764,16.0550003051758,15.6829996109009,15.0340003967285,11.9910001754761,11.3360004425049,10.6909999847412,12.8339996337891,18.1340007781982,20.2199993133545,21.8129997253418,25.0340003967285,26.6669998168945,25.423999786377,23.5510005950928,21.3719997406006,19.0219993591309,17.0170001983643,15.9879999160767,17.4290008544922
330860,Spain,"Unemployment, female (% of female labor force) (national estimate)",15.039999961853,16.0400009155273,15.6800003051758,15.0299997329712,11.9899997711182,11.3400001525879,10.6999998092651,12.8400001525879,18.1299991607666,20.2199993133545,21.8099994659424,25.0300006866455,26.6700000762939,25.4300003051758,23.5499992370605,21.3799991607666,19.0300006866455,17.0200004577637,15.9899997711182,17.4300003051758
330861,Spain,"Unemployment, male (% of male labor force) (modeled ILO estimate)",7.35599994659424,7.86700010299683,8.27200031280518,8.33199977874756,7.13000011444092,6.34800004959106,6.40399980545044,10.0450000762939,17.6439990997314,19.5699996948242,21.0419998168945,24.5839996337891,25.5979995727539,23.5949993133545,20.7709999084473,18.113000869751,15.6540002822876,13.7180004119873,12.4490003585815,13.8690004348755
330862,Spain,"Unemployment, male (% of male labor force) (national estimate)",7.34999990463257,7.8600001335144,8.27000045776367,8.32999992370605,7.13000011444092,6.34999990463257,6.40999984741211,10.0500001907349,17.6399993896484,19.5699996948242,21.0400009155273,24.5799999237061,25.6000003814697,23.6000003814697,20.7700004577637,18.1200008392334,15.6599998474121,13.7200002670288,12.4499998092651,13.8699998855591
341466,Sweden,Fixed broadband subscriptions (per 100 people),6.597141561,9.416290856,12.23267418,15.68295254,27.90248028,27.36317998,30.3428627,31.42809103,31.62316641,31.9433795,31.98005432,32.2040715,32.72624001,33.85641403,35.80397237,37.41119745,38.91850051,39.5330035,40.24085778,41.38493247
341468,Sweden,Fixed telephone subscriptions (per 100 people),66.91546994,65.56653002,64.57064542,63.26569791,62.34356716,60.98174341,60.0244092,57.79290436,55.19115198,50.41954521,47.3469875,43.68820218,40.84444235,38.98594643,36.40228573,31.56062211,26.42806144,21.70067746,17.44642166,14.64076841
341487,Sweden,GDP (current US$),242395852494.409,266849061835.659,334337212322.076,385118044877.465,392218088878.779,423093437423.762,491252589217.021,517706149201.196,436537014293.554,495812558843.31,574094112972.733,552483727282.802,586841821796.891,581964017237.095,505103781349.757,515654671469.547,541018749769.097,555455371487.089,533879529188.454,541220059459.25
341637,Sweden,Individuals using the Internet (% of population),51.76566494,70.57,79.13,83.89,84.83,87.76,82.01,90.0,91.0,90.0,92.76998606,93.17998801,94.7836,92.52,90.61019664,89.65094761,93.00626697,89.24696316,94.49344341,94.53943122
341715,Sweden,"Life expectancy at birth, female (years)",82.1,82.1,82.4,82.7,82.8,82.9,83.0,83.2,83.4,83.5,83.8,83.6,83.8,84.2,84.1,84.1,84.1,84.3,84.8,84.2
341716,Sweden,"Life expectancy at birth, male (years)",77.6,77.7,77.9,78.4,78.4,78.7,78.9,79.1,79.4,79.5,79.9,79.9,80.2,80.4,80.4,80.6,80.8,80.9,81.5,80.7
341797,Sweden,Mobile cellular subscriptions (per 100 people),80.67169016,89.10725716,98.31942048,97.7125802,100.7233071,105.6159381,110.4105571,108.4185358,112.1003165,117.0629429,120.9950659,124.1609811,124.9152424,127.0363865,129.4305347,127.5231707,126.3951989,126.6219452,128.4911022,126.6610986
342078,Sweden,"Population, female",4494970.0,4507624.0,4522038.0,4537041.0,4551972.0,4573942.0,4603910.0,4635640.0,4671033.0,4706949.0,4738799.0,4770395.0,4807653.0,4852495.0,4901217.0,4960573.0,5025514.0,5082090.0,5131863.0,5167175.0
342080,Sweden,"Population, male",4400990.0,4417334.0,4436191.0,4456490.0,4477600.0,4506563.0,4544182.0,4583997.0,4627482.0,4671177.0,4710414.0,4748979.0,4792726.0,4843615.0,4897969.0,4962512.0,5032184.0,5093124.0,5147024.0,5186267.0
342082,Sweden,"Population, total",8895960.0,8924958.0,8958229.0,8993531.0,9029572.0,9080505.0,9148092.0,9219637.0,9298515.0,9378126.0,9449213.0,9519374.0,9600379.0,9696110.0,9799186.0,9923085.0,10057698.0,10175214.0,10278887.0,10353442.0
342419,Sweden,"Unemployment, female (% of female labor force) (modeled ILO estimate)",4.40000009536743,4.625,5.00699996948242,6.17700004577637,7.37400007247925,7.25400018692017,6.46999979019165,6.56099987030029,8.00800037384033,8.52000045776367,7.75799989700317,7.71700000762939,7.88700008392334,7.68800020217896,7.28900003433228,6.58699989318848,6.44199991226196,6.2350001335144,6.95499992370605,8.28499984741211
342420,Sweden,"Unemployment, female (% of female labor force) (national estimate)",4.40000009536743,4.61999988555908,5.01000022888184,6.17999982833862,7.36999988555908,7.25,6.46999979019165,6.57000017166138,8.01000022888184,8.52000045776367,7.76000022888184,7.71000003814697,7.8899998664856,7.69000005722046,7.28999996185303,6.59000015258789,6.44000005722046,6.23999977111816,6.96000003814697,8.28999996185303
342421,Sweden,"Unemployment, male (% of male labor force) (modeled ILO estimate)",5.03000020980835,5.28499984741211,6.0460000038147,7.1560001373291,7.59499979019165,6.90399980545044,5.88000011444092,5.93200016021729,8.65799999237061,8.6899995803833,7.83799982070923,8.21700000762939,8.19699954986572,8.1879997253418,7.55900001525879,7.35699987411499,6.97300004959106,6.47399997711182,6.71600008010864,8.29500007629395
342422,Sweden,"Unemployment, male (% of male labor force) (national estimate)",5.03000020980835,5.28000020980835,6.05000019073486,7.15999984741211,7.59000015258789,6.90000009536743,5.88000011444092,5.94000005722046,8.65999984741211,8.6899995803833,7.84000015258789,8.21000003814697,8.19999980926514,8.1899995803833,7.55999994277954,7.3600001335144,6.96999979019165,6.48000001907349,6.71999979019165,8.30000019073486
